"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"surpriseIndex"
1	6	"w_laundry.mp4"	"c"	"sample"	4.44980732401503
1	6	"w_laundry.mp4"	"c"	"random"	2.26975727620251
1	6	"w_laundry.mp4"	"c"	"crossMov"	3.03599027136114
1	6	"w_laundry.mp4"	"f"	"sample"	6.98042931857183
1	6	"w_laundry.mp4"	"f"	"random"	1.3827248319749
1	6	"w_laundry.mp4"	"f"	"crossMov"	1.76759735101488
1	8	"w_laundry.mp4"	"c"	"sample"	8.44050938358209
1	8	"w_laundry.mp4"	"c"	"random"	3.93701479817353
1	8	"w_laundry.mp4"	"c"	"crossMov"	3.9176976116932
1	8	"w_laundry.mp4"	"f"	"sample"	3.33267749968995
1	8	"w_laundry.mp4"	"f"	"random"	1.26238417921701
1	8	"w_laundry.mp4"	"f"	"crossMov"	2.0310231115026
1	10	"w_laundry.mp4"	"c"	"sample"	4.68179556901404
1	10	"w_laundry.mp4"	"c"	"random"	5.13751295816903
1	10	"w_laundry.mp4"	"c"	"crossMov"	4.00091404480906
1	10	"w_laundry.mp4"	"f"	"sample"	5.10744974542313
1	10	"w_laundry.mp4"	"f"	"random"	0.880599149865502
1	10	"w_laundry.mp4"	"f"	"crossMov"	1.75149017729389
1	12	"w_laundry.mp4"	"c"	"sample"	4.20617308587773
1	12	"w_laundry.mp4"	"c"	"random"	2.89486882111584
1	12	"w_laundry.mp4"	"c"	"crossMov"	3.25416608756236
1	12	"w_laundry.mp4"	"f"	"sample"	3.28355076005948
1	12	"w_laundry.mp4"	"f"	"random"	1.30141906846119
1	12	"w_laundry.mp4"	"f"	"crossMov"	2.05288947703737
1	14	"w_laundry.mp4"	"c"	"sample"	7.06585436009906
1	14	"w_laundry.mp4"	"c"	"random"	3.86511178849138
1	14	"w_laundry.mp4"	"c"	"crossMov"	3.55642176180556
1	14	"w_laundry.mp4"	"f"	"sample"	5.92113064425376
1	14	"w_laundry.mp4"	"f"	"random"	1.6620692381517
1	14	"w_laundry.mp4"	"f"	"crossMov"	1.90592315413209
1	16	"w_laundry.mp4"	"c"	"sample"	4.58324767922638
1	16	"w_laundry.mp4"	"c"	"random"	2.89435638420804
1	16	"w_laundry.mp4"	"c"	"crossMov"	3.14096951845106
1	16	"w_laundry.mp4"	"f"	"sample"	2.13078042554341
1	16	"w_laundry.mp4"	"f"	"random"	2.08269336185286
1	16	"w_laundry.mp4"	"f"	"crossMov"	1.5680687926989
1	18	"w_laundry.mp4"	"c"	"sample"	3.65214540484879
1	18	"w_laundry.mp4"	"c"	"random"	2.78782638573745
1	18	"w_laundry.mp4"	"c"	"crossMov"	3.11436697831293
1	18	"w_laundry.mp4"	"f"	"sample"	2.91749273322046
1	18	"w_laundry.mp4"	"f"	"random"	1.40084414452852
1	18	"w_laundry.mp4"	"f"	"crossMov"	1.90157279397375
1	20	"w_laundry.mp4"	"c"	"sample"	6.11692090620721
1	20	"w_laundry.mp4"	"c"	"random"	2.80683219789547
1	20	"w_laundry.mp4"	"c"	"crossMov"	2.86589619520774
1	20	"w_laundry.mp4"	"f"	"sample"	8.50371194997892
1	20	"w_laundry.mp4"	"f"	"random"	1.22950150521066
1	20	"w_laundry.mp4"	"f"	"crossMov"	1.96977865909657
1	22	"w_laundry.mp4"	"c"	"sample"	5.05535445522405
1	22	"w_laundry.mp4"	"c"	"random"	3.11728758000466
1	22	"w_laundry.mp4"	"c"	"crossMov"	3.2299715246991
1	22	"w_laundry.mp4"	"f"	"sample"	4.16527541627819
1	22	"w_laundry.mp4"	"f"	"random"	1.57678631533132
1	22	"w_laundry.mp4"	"f"	"crossMov"	2.09827981341374
1	24	"w_laundry.mp4"	"c"	"sample"	5.90586865749488
1	24	"w_laundry.mp4"	"c"	"random"	3.78706313484786
1	24	"w_laundry.mp4"	"c"	"crossMov"	3.48989046429321
1	24	"w_laundry.mp4"	"f"	"sample"	4.01822131159778
1	24	"w_laundry.mp4"	"f"	"random"	1.95822577265186
1	24	"w_laundry.mp4"	"f"	"crossMov"	1.60577471496049
1	26	"w_laundry.mp4"	"c"	"sample"	3.96070063580513
1	26	"w_laundry.mp4"	"c"	"random"	2.8164175145703
1	26	"w_laundry.mp4"	"c"	"crossMov"	3.60199670673821
1	26	"w_laundry.mp4"	"f"	"sample"	4.08622234018874
1	26	"w_laundry.mp4"	"f"	"random"	0.810131455086887
1	26	"w_laundry.mp4"	"f"	"crossMov"	2.01141739551942
1	28	"w_laundry.mp4"	"c"	"sample"	6.10454902430934
1	28	"w_laundry.mp4"	"c"	"random"	3.59268745341044
1	28	"w_laundry.mp4"	"c"	"crossMov"	3.47630806922611
1	28	"w_laundry.mp4"	"f"	"sample"	6.35806568375465
1	28	"w_laundry.mp4"	"f"	"random"	1.48565536231642
1	28	"w_laundry.mp4"	"f"	"crossMov"	2.21214716272911
1	30	"w_laundry.mp4"	"c"	"sample"	7.48779325950594
1	30	"w_laundry.mp4"	"c"	"random"	3.18440192598861
1	30	"w_laundry.mp4"	"c"	"crossMov"	3.44532166955615
1	30	"w_laundry.mp4"	"f"	"sample"	8.87703639304988
1	30	"w_laundry.mp4"	"f"	"random"	1.2360141989548
1	30	"w_laundry.mp4"	"f"	"crossMov"	1.82372755578487
1	32	"w_laundry.mp4"	"c"	"sample"	6.26764067934308
1	32	"w_laundry.mp4"	"c"	"random"	3.33300534813576
1	32	"w_laundry.mp4"	"c"	"crossMov"	3.21346817657326
1	32	"w_laundry.mp4"	"f"	"sample"	7.57725909730735
1	32	"w_laundry.mp4"	"f"	"random"	1.37388235946378
1	32	"w_laundry.mp4"	"f"	"crossMov"	1.94866053777076
1	2	"w_bed.mp4"	"c"	"sample"	7.74139111907189
1	2	"w_bed.mp4"	"c"	"random"	2.17435960705236
1	2	"w_bed.mp4"	"c"	"crossMov"	3.3134211195169
1	2	"w_bed.mp4"	"f"	"sample"	23.3562610349228
1	2	"w_bed.mp4"	"f"	"random"	3.55220687674878
1	2	"w_bed.mp4"	"f"	"crossMov"	1.06479120814521
1	4	"w_bed.mp4"	"c"	"sample"	5.75459693155143
1	4	"w_bed.mp4"	"c"	"random"	2.47011200984918
1	4	"w_bed.mp4"	"c"	"crossMov"	4.2971197765477
1	4	"w_bed.mp4"	"f"	"sample"	3.62579001156926
1	4	"w_bed.mp4"	"f"	"random"	2.53671199524863
1	4	"w_bed.mp4"	"f"	"crossMov"	1.98969360942658
1	6	"w_bed.mp4"	"c"	"sample"	4.32458681648933
1	6	"w_bed.mp4"	"c"	"random"	2.24021791470381
1	6	"w_bed.mp4"	"c"	"crossMov"	3.35766898005288
1	6	"w_bed.mp4"	"f"	"sample"	2.0800519127731
1	6	"w_bed.mp4"	"f"	"random"	2.29956429776524
1	6	"w_bed.mp4"	"f"	"crossMov"	1.31547200702084
1	8	"w_bed.mp4"	"c"	"sample"	6.40573977987883
1	8	"w_bed.mp4"	"c"	"random"	5.10290084472674
1	8	"w_bed.mp4"	"c"	"crossMov"	3.90101085402125
1	8	"w_bed.mp4"	"f"	"sample"	6.16806927001428
1	8	"w_bed.mp4"	"f"	"random"	3.11904981619249
1	8	"w_bed.mp4"	"f"	"crossMov"	1.96797425670892
1	10	"w_bed.mp4"	"c"	"sample"	3.26046621637025
1	10	"w_bed.mp4"	"c"	"random"	2.94488349122784
1	10	"w_bed.mp4"	"c"	"crossMov"	3.75126151612957
1	10	"w_bed.mp4"	"f"	"sample"	3.94229099547475
1	10	"w_bed.mp4"	"f"	"random"	0.909638972972653
1	10	"w_bed.mp4"	"f"	"crossMov"	2.12449664798564
1	12	"w_bed.mp4"	"c"	"sample"	5.3002397119844
1	12	"w_bed.mp4"	"c"	"random"	2.887594500313
1	12	"w_bed.mp4"	"c"	"crossMov"	3.43715072242348
1	12	"w_bed.mp4"	"f"	"sample"	2.72174455047672
1	12	"w_bed.mp4"	"f"	"random"	2.11825559851963
1	12	"w_bed.mp4"	"f"	"crossMov"	1.85586955363678
1	14	"w_bed.mp4"	"c"	"sample"	7.2621204395633
1	14	"w_bed.mp4"	"c"	"random"	2.33039036076915
1	14	"w_bed.mp4"	"c"	"crossMov"	3.474357991188
1	14	"w_bed.mp4"	"f"	"sample"	6.99785397392796
1	14	"w_bed.mp4"	"f"	"random"	1.69239130827178
1	14	"w_bed.mp4"	"f"	"crossMov"	1.63561990870804
1	16	"w_bed.mp4"	"c"	"sample"	6.33098921148875
1	16	"w_bed.mp4"	"c"	"random"	2.54435803186355
1	16	"w_bed.mp4"	"c"	"crossMov"	3.06451279632915
1	16	"w_bed.mp4"	"f"	"sample"	2.92370350405008
1	16	"w_bed.mp4"	"f"	"random"	0.988076504401079
1	16	"w_bed.mp4"	"f"	"crossMov"	1.6557459007557
1	18	"w_bed.mp4"	"c"	"sample"	4.66535429879955
1	18	"w_bed.mp4"	"c"	"random"	3.45564137242802
1	18	"w_bed.mp4"	"c"	"crossMov"	3.68134812839558
1	18	"w_bed.mp4"	"f"	"sample"	2.47616687856761
1	18	"w_bed.mp4"	"f"	"random"	1.29095790525861
1	18	"w_bed.mp4"	"f"	"crossMov"	1.95192799924569
1	20	"w_bed.mp4"	"c"	"sample"	4.00300985417291
1	20	"w_bed.mp4"	"c"	"random"	2.76542812820409
1	20	"w_bed.mp4"	"c"	"crossMov"	3.00162634506512
1	20	"w_bed.mp4"	"f"	"sample"	6.44592061974509
1	20	"w_bed.mp4"	"f"	"random"	2.44326375350761
1	20	"w_bed.mp4"	"f"	"crossMov"	1.63725265688133
1	22	"w_bed.mp4"	"c"	"sample"	4.91427324711549
1	22	"w_bed.mp4"	"c"	"random"	3.28783300005308
1	22	"w_bed.mp4"	"c"	"crossMov"	3.67742355588985
1	22	"w_bed.mp4"	"f"	"sample"	3.56875274014413
1	22	"w_bed.mp4"	"f"	"random"	1.610033257181
1	22	"w_bed.mp4"	"f"	"crossMov"	1.78339714141702
1	24	"w_bed.mp4"	"c"	"sample"	5.71252620546507
1	24	"w_bed.mp4"	"c"	"random"	3.15795515651481
1	24	"w_bed.mp4"	"c"	"crossMov"	3.51132713547145
1	24	"w_bed.mp4"	"f"	"sample"	3.87215168259506
1	24	"w_bed.mp4"	"f"	"random"	1.08801795081048
1	24	"w_bed.mp4"	"f"	"crossMov"	1.61297338897986
1	26	"w_bed.mp4"	"c"	"sample"	4.31841989107703
1	26	"w_bed.mp4"	"c"	"random"	2.86590134847581
1	26	"w_bed.mp4"	"c"	"crossMov"	3.28392821658642
1	26	"w_bed.mp4"	"f"	"sample"	5.41754221299596
1	26	"w_bed.mp4"	"f"	"random"	1.98452198644336
1	26	"w_bed.mp4"	"f"	"crossMov"	1.84870295273649
1	28	"w_bed.mp4"	"c"	"sample"	6.18069020774839
1	28	"w_bed.mp4"	"c"	"random"	2.90990380563509
1	28	"w_bed.mp4"	"c"	"crossMov"	3.25076200802932
1	28	"w_bed.mp4"	"f"	"sample"	3.70355738101236
1	28	"w_bed.mp4"	"f"	"random"	1.39245963253228
1	28	"w_bed.mp4"	"f"	"crossMov"	1.95788668933398
1	30	"w_bed.mp4"	"c"	"sample"	8.76240630431839
1	30	"w_bed.mp4"	"c"	"random"	2.93117289960016
1	30	"w_bed.mp4"	"c"	"crossMov"	3.42740345216224
1	30	"w_bed.mp4"	"f"	"sample"	4.39235042430672
1	30	"w_bed.mp4"	"f"	"random"	1.71245226076561
1	30	"w_bed.mp4"	"f"	"crossMov"	1.58822275047102
1	32	"w_bed.mp4"	"c"	"sample"	6.12864638285549
1	32	"w_bed.mp4"	"c"	"random"	2.53335592767072
1	32	"w_bed.mp4"	"c"	"crossMov"	3.61277654294978
1	32	"w_bed.mp4"	"f"	"sample"	3.89402274890655
1	32	"w_bed.mp4"	"f"	"random"	1.74509211952305
1	32	"w_bed.mp4"	"f"	"crossMov"	1.89035164915234
1	2	"w_coffee.mp4"	"c"	"sample"	3.5707452567732
1	2	"w_coffee.mp4"	"c"	"random"	3.5707452567732
1	2	"w_coffee.mp4"	"c"	"crossMov"	3.95810832925071
1	2	"w_coffee.mp4"	"f"	"sample"	4.16502678171389
1	2	"w_coffee.mp4"	"f"	"random"	0.854799014093798
1	2	"w_coffee.mp4"	"f"	"crossMov"	1.81327121860802
1	4	"w_coffee.mp4"	"c"	"sample"	2.56640534146577
1	4	"w_coffee.mp4"	"c"	"random"	2.57357790819929
1	4	"w_coffee.mp4"	"c"	"crossMov"	3.3426913542996
1	4	"w_coffee.mp4"	"f"	"sample"	5.4711832261416
1	4	"w_coffee.mp4"	"f"	"random"	1.47593660232037
1	4	"w_coffee.mp4"	"f"	"crossMov"	2.27540966521993
1	6	"w_coffee.mp4"	"c"	"sample"	10.2840706671325
1	6	"w_coffee.mp4"	"c"	"random"	3.50285692751103
1	6	"w_coffee.mp4"	"c"	"crossMov"	3.29271073684315
1	6	"w_coffee.mp4"	"f"	"sample"	6.95360941882393
1	6	"w_coffee.mp4"	"f"	"random"	0.564632047978791
1	6	"w_coffee.mp4"	"f"	"crossMov"	1.53525030450922
1	8	"w_coffee.mp4"	"c"	"sample"	2.40684187746993
1	8	"w_coffee.mp4"	"c"	"random"	3.06859226763188
1	8	"w_coffee.mp4"	"c"	"crossMov"	3.21424009695498
1	8	"w_coffee.mp4"	"f"	"sample"	3.98771609772217
1	8	"w_coffee.mp4"	"f"	"random"	0.686747468158649
1	8	"w_coffee.mp4"	"f"	"crossMov"	1.67947173685366
1	10	"w_coffee.mp4"	"c"	"sample"	3.9026829962038
1	10	"w_coffee.mp4"	"c"	"random"	3.00622036334548
1	10	"w_coffee.mp4"	"c"	"crossMov"	3.04560860916128
1	10	"w_coffee.mp4"	"f"	"sample"	8.25902836370534
1	10	"w_coffee.mp4"	"f"	"random"	2.44844615039705
1	10	"w_coffee.mp4"	"f"	"crossMov"	1.85200907699331
1	12	"w_coffee.mp4"	"c"	"sample"	7.019660595596
1	12	"w_coffee.mp4"	"c"	"random"	2.34865374798465
1	12	"w_coffee.mp4"	"c"	"crossMov"	2.63853036144093
1	12	"w_coffee.mp4"	"f"	"sample"	10.2123742947033
1	12	"w_coffee.mp4"	"f"	"random"	2.14628337433583
1	12	"w_coffee.mp4"	"f"	"crossMov"	1.79765938436764
1	14	"w_coffee.mp4"	"c"	"sample"	6.15372335337717
1	14	"w_coffee.mp4"	"c"	"random"	3.30106597536216
1	14	"w_coffee.mp4"	"c"	"crossMov"	3.89491237947773
1	14	"w_coffee.mp4"	"f"	"sample"	5.11654297851258
1	14	"w_coffee.mp4"	"f"	"random"	2.1044615228385
1	14	"w_coffee.mp4"	"f"	"crossMov"	1.48210886524855
1	16	"w_coffee.mp4"	"c"	"sample"	4.9363514851058
1	16	"w_coffee.mp4"	"c"	"random"	3.63141563674203
1	16	"w_coffee.mp4"	"c"	"crossMov"	3.53491673769854
1	16	"w_coffee.mp4"	"f"	"sample"	6.18318252269267
1	16	"w_coffee.mp4"	"f"	"random"	1.79762474808131
1	16	"w_coffee.mp4"	"f"	"crossMov"	1.58832762413461
1	18	"w_coffee.mp4"	"c"	"sample"	7.56934844636898
1	18	"w_coffee.mp4"	"c"	"random"	4.02632138205352
1	18	"w_coffee.mp4"	"c"	"crossMov"	4.01938559765018
1	18	"w_coffee.mp4"	"f"	"sample"	6.88118016988007
1	18	"w_coffee.mp4"	"f"	"random"	1.54575415799112
1	18	"w_coffee.mp4"	"f"	"crossMov"	1.51590836385168
1	20	"w_coffee.mp4"	"c"	"sample"	6.18280860571317
1	20	"w_coffee.mp4"	"c"	"random"	2.61896617696658
1	20	"w_coffee.mp4"	"c"	"crossMov"	4.26755185485395
1	20	"w_coffee.mp4"	"f"	"sample"	9.01161389488416
1	20	"w_coffee.mp4"	"f"	"random"	2.13176685854084
1	20	"w_coffee.mp4"	"f"	"crossMov"	1.72561284351049
1	22	"w_coffee.mp4"	"c"	"sample"	6.58714303245007
1	22	"w_coffee.mp4"	"c"	"random"	2.63965783138416
1	22	"w_coffee.mp4"	"c"	"crossMov"	3.25099774182451
1	22	"w_coffee.mp4"	"f"	"sample"	6.33770567469816
1	22	"w_coffee.mp4"	"f"	"random"	1.56109219095778
1	22	"w_coffee.mp4"	"f"	"crossMov"	1.70910671677766
1	24	"w_coffee.mp4"	"c"	"sample"	6.31075945434988
1	24	"w_coffee.mp4"	"c"	"random"	3.57582727728543
1	24	"w_coffee.mp4"	"c"	"crossMov"	3.49571921674015
1	24	"w_coffee.mp4"	"f"	"sample"	5.98395856432396
1	24	"w_coffee.mp4"	"f"	"random"	1.39364874039917
1	24	"w_coffee.mp4"	"f"	"crossMov"	1.73681049006774
1	26	"w_coffee.mp4"	"c"	"sample"	4.23303903306464
1	26	"w_coffee.mp4"	"c"	"random"	3.89017912448968
1	26	"w_coffee.mp4"	"c"	"crossMov"	2.8376374170237
1	26	"w_coffee.mp4"	"f"	"sample"	7.60051295302535
1	26	"w_coffee.mp4"	"f"	"random"	1.53914226025747
1	26	"w_coffee.mp4"	"f"	"crossMov"	1.66354906458992
1	28	"w_coffee.mp4"	"c"	"sample"	4.36485001839899
1	28	"w_coffee.mp4"	"c"	"random"	3.79392180776178
1	28	"w_coffee.mp4"	"c"	"crossMov"	3.68742938836886
1	28	"w_coffee.mp4"	"f"	"sample"	8.50375583530182
1	28	"w_coffee.mp4"	"f"	"random"	1.71607239229086
1	28	"w_coffee.mp4"	"f"	"crossMov"	1.46835237181365
1	30	"w_coffee.mp4"	"c"	"sample"	6.3753984147873
1	30	"w_coffee.mp4"	"c"	"random"	3.28883494401248
1	30	"w_coffee.mp4"	"c"	"crossMov"	3.19942071527305
1	30	"w_coffee.mp4"	"f"	"sample"	9.85962275782484
1	30	"w_coffee.mp4"	"f"	"random"	1.50969494381789
1	30	"w_coffee.mp4"	"f"	"crossMov"	1.56997648229395
1	32	"w_coffee.mp4"	"c"	"sample"	7.29069192972956
1	32	"w_coffee.mp4"	"c"	"random"	2.86843382956781
1	32	"w_coffee.mp4"	"c"	"crossMov"	3.72385664471963
1	32	"w_coffee.mp4"	"f"	"sample"	10.7112415012693
1	32	"w_coffee.mp4"	"f"	"random"	1.9878860346408
1	32	"w_coffee.mp4"	"f"	"crossMov"	1.5186692493947
2	2	"w_dishes.mp4"	"c"	"sample"	6.43951845869095
2	2	"w_dishes.mp4"	"c"	"random"	4.25475913903672
2	2	"w_dishes.mp4"	"c"	"crossMov"	3.18456644752825
2	2	"w_dishes.mp4"	"f"	"sample"	0.565980989004349
2	2	"w_dishes.mp4"	"f"	"random"	0.111023833569859
2	2	"w_dishes.mp4"	"f"	"crossMov"	1.36098149641297
2	4	"w_dishes.mp4"	"c"	"sample"	4.22887054432165
2	4	"w_dishes.mp4"	"c"	"random"	4.22887054432165
2	4	"w_dishes.mp4"	"c"	"crossMov"	3.68900966323224
2	4	"w_dishes.mp4"	"f"	"sample"	2.69612137991783
2	4	"w_dishes.mp4"	"f"	"random"	0.484924567708329
2	4	"w_dishes.mp4"	"f"	"crossMov"	1.71402956715537
2	6	"w_dishes.mp4"	"c"	"sample"	3.70555506541451
2	6	"w_dishes.mp4"	"c"	"random"	2.7499216772267
2	6	"w_dishes.mp4"	"c"	"crossMov"	3.64945675849372
2	6	"w_dishes.mp4"	"f"	"sample"	3.20692991653958
2	6	"w_dishes.mp4"	"f"	"random"	1.57264410482284
2	6	"w_dishes.mp4"	"f"	"crossMov"	1.45284511379361
2	8	"w_dishes.mp4"	"c"	"sample"	8.66184288661859
2	8	"w_dishes.mp4"	"c"	"random"	3.34129701410928
2	8	"w_dishes.mp4"	"c"	"crossMov"	3.28684637057915
2	8	"w_dishes.mp4"	"f"	"sample"	11.6369081043938
2	8	"w_dishes.mp4"	"f"	"random"	1.39258254227057
2	8	"w_dishes.mp4"	"f"	"crossMov"	1.8724778244395
2	10	"w_dishes.mp4"	"c"	"sample"	5.50201160115067
2	10	"w_dishes.mp4"	"c"	"random"	2.6586109629493
2	10	"w_dishes.mp4"	"c"	"crossMov"	3.45372812751505
2	10	"w_dishes.mp4"	"f"	"sample"	4.14558923163092
2	10	"w_dishes.mp4"	"f"	"random"	1.00596267603385
2	10	"w_dishes.mp4"	"f"	"crossMov"	1.98294502875069
2	12	"w_dishes.mp4"	"c"	"sample"	6.07521469588948
2	12	"w_dishes.mp4"	"c"	"random"	1.96160895174096
2	12	"w_dishes.mp4"	"c"	"crossMov"	3.12050786373227
2	12	"w_dishes.mp4"	"f"	"sample"	6.83366120332074
2	12	"w_dishes.mp4"	"f"	"random"	1.3633420801116
2	12	"w_dishes.mp4"	"f"	"crossMov"	1.57182399020438
